file_name,classes,xmin,ymin,xmax,ymax
20211109LUNGTIP_YI_cerana_779.JPG,apis_cerana,0.343532986,0.798900463,0.419704861,0.948784722
20211109LUNGTIP_YI_cerana_793.JPG,guava_flower,0.220703125,0.47337963,0.517795139,0.890335648
20211109LUNGTIP_YI_cerana_793.JPG,apis_cerana,0.197482639,0.497685185,0.290581597,0.618055556
20211109LUNGTIP_YI_cerana_778.JPG,guava_flower,0.223307292,0.470196759,0.517795139,0.888599537
20211109LUNGTIP_YI_cerana_778.JPG,apis_cerana,0.228515625,0.587094907,0.3203125,0.711226852
20211109LUNGTIP_YI_cerana_772.JPG,guava_flower,0.224609375,0.475115741,0.523003472,0.895543981
20211109LUNGTIP_YI_cerana_772.JPG,apis_cerana,0.325520833,0.566550926,0.413194444,0.687210648
20211109LUNGTIP_YI_cerana_788.JPG,guava_flower,0.223307292,0.468460648,0.514105903,0.888599537
20211109LUNGTIP_YI_cerana_788.JPG,apis_cerana,0.263454861,0.594039352,0.365451389,0.724826389
20211109LUNGTIP_YI_cerana_794.JPG,guava_flower,0.223307292,0.470196759,0.517795139,0.888599537
20211109LUNGTIP_YI_cerana_794.JPG,apis_cerana,0.253038194,0.578703704,0.360243056,0.687210648
20211109LUNGTIP_YI_cerana_780.JPG,guava_flower,0.225911458,0.468460648,0.515407986,0.883391204
20211109LUNGTIP_YI_cerana_780.JPG,apis_cerana,0.285373264,0.614872685,0.364149306,0.745659722
20211109LUNGTIP_YI_cerana_805.JPG,guava_flower,0.219401042,0.468460648,0.520399306,0.881655093
20211109LUNGTIP_YI_cerana_805.JPG,apis_cerana,0.351345486,0.607928241,0.421006944,0.752604167
20211109LUNGTIP_YI_cerana_775.JPG,guava_flower,0.228515625,0.47337963,0.524305556,0.89380787
20211109LUNGTIP_YI_cerana_775.JPG,apis_cerana,0.342230903,0.583622685,0.424913194,0.7421875
20211109LUNGTIP_YI_cerana_812.JPG,guava_flower,0.219401042,0.478587963,0.517795139,0.888599537
20211109LUNGTIP_YI_cerana_812.JPG,apis_cerana,0.273654514,0.621527778,0.386067708,0.736979167
20211109LUNGTIP_YI_cerana_813.JPG,guava_flower,0.223307292,0.475115741,0.516493056,0.883391204
20211109LUNGTIP_YI_cerana_813.JPG,apis_cerana,0.360243056,0.595775463,0.431423611,0.724826389
20211109LUNGTIP_YI_cerana_791.JPG,guava_flower,0.223307292,0.47337963,0.517795139,0.890335648
20211109LUNGTIP_YI_cerana_791.JPG,apis_cerana,0.325520833,0.695601852,0.402994792,0.828414352
20211109LUNGTIP_YI_cerana_801.JPG,guava_flower,0.232421875,0.48900463,0.532118056,0.907407407
20211109LUNGTIP_YI_cerana_801.JPG,apis_cerana,0.427517361,0.5390625,0.533420139,0.678530093
20211201PAPRAYARD_YI4_p_737.JPG,guava_flower,0.483940972,0.347800926,0.585503472,0.473958333
20211201PAPRAYARD_YI4_p_737.JPG,amegilla,0.514322917,0.367766204,0.559678819,0.423611111
20211109LUNGTIP_YI_cerana_800.JPG,guava_flower,0.241536458,0.495949074,0.548828125,0.917824074
20211109LUNGTIP_YI_cerana_800.JPG,apis_cerana,0.428819444,0.511284722,0.523003472,0.649305556
20211109LUNGTIP_YI_cerana_769.JPG,guava_flower,0.218098958,0.475115741,0.520399306,0.89380787
20211109LUNGTIP_YI_cerana_769.JPG,apis_cerana,0.233723958,0.700810185,0.325520833,0.848958333
20211109LUNGTIP_YI_cerana_771.JPG,guava_flower,0.228515625,0.475115741,0.523003472,0.888599537
20211109LUNGTIP_YI_cerana_771.JPG,apis_cerana,0.237630208,0.476851852,0.313802083,0.57349537
20211112PAPRAYHAD_ceratina6_193.JPG,guava_flower,0.560112847,0.467303241,0.71484375,0.595486111
20211112PAPRAYHAD_ceratina6_193.JPG,ceratina,0.607204861,0.532407407,0.625651042,0.55931713
20211109LUNGTIP_YI_cerana_770.JPG,guava_flower,0.228515625,0.471643519,0.521701389,0.892071759
20211109LUNGTIP_YI_cerana_770.JPG,apis_cerana,0.185980903,0.669849537,0.278862847,0.781828704
20211109LUNGTIP_YI_cerana_797.JPG,guava_flower,0.225911458,0.475115741,0.523003472,0.892071759
20211109LUNGTIP_YI_cerana_797.JPG,apis_cerana,0.31640625,0.599247685,0.430121528,0.724826389
20211109LUNGTIP_YI_cerana_767.JPG,guava_flower,0.220703125,0.466724537,0.517795139,0.890335648
20211109LUNGTIP_YI_cerana_767.JPG,apis_cerana,0.366753472,0.506365741,0.499782986,0.616319444
20211109LUNGTIP_YI_cerana_795.JPG,guava_flower,0.220703125,0.470196759,0.517795139,0.888599537
20211109LUNGTIP_YI_cerana_795.JPG,apis_cerana,0.358940972,0.699074074,0.473958333,0.872974537
20211109LUNGTIP_YI_cerana_808.JPG,guava_flower,0.224609375,0.471643519,0.519097222,0.888599537
20211109LUNGTIP_YI_cerana_808.JPG,apis_cerana,0.244140625,0.55787037,0.3125,0.676793981
20211109LUNGTIP_YI_cerana_798.JPG,guava_flower,0.228515625,0.478587963,0.528211806,0.899016204
20211109LUNGTIP_YI_cerana_798.JPG,apis_cerana,0.3203125,0.559606481,0.418402778,0.709490741
20211109LUNGTIP_YI_cerana_781.JPG,guava_flower,0.220703125,0.470196759,0.517795139,0.888599537
20211109LUNGTIP_YI_cerana_781.JPG,apis_cerana,0.158854167,0.506365741,0.246527778,0.642361111
20211109LUNGTIP_YI_cerana_784.JPG,guava_flower,0.223307292,0.471643519,0.517795139,0.890335648
20211109LUNGTIP_YI_cerana_784.JPG,apis_cerana,0.290581597,0.576967593,0.391276042,0.669849537
20211109LUNGTIP_YI_cerana_785.JPG,guava_flower,0.223307292,0.470196759,0.520399306,0.890335648
20211109LUNGTIP_YI_cerana_785.JPG,apis_cerana,0.254340278,0.563078704,0.374565972,0.662905093
20211109LUNGTIP_YI_cerana_814.JPG,guava_flower,0.222005208,0.476851852,0.517795139,0.890335648
20211109LUNGTIP_YI_cerana_814.JPG,apis_cerana,0.319010417,0.568287037,0.406901042,0.69212963
20211124P.MAI_YI1_fly_967.JPG,guava_flower,0.272786458,0.394097222,0.479817708,0.66724537
20211124P.MAI_YI1_fly_967.JPG,guava_flower,0.510633681,0.333912037,0.663845486,0.518229167
20211124P.MAI_YI1_fly_967.JPG,unknown,0.392361111,0.530671296,0.398871528,0.543113426
20211124P.MAI_YI1_fly_967.JPG,unknown,0.374131944,0.620081019,0.391059028,0.650462963
20211124P.MAI_YI1_fly_967.JPG,apis_florea,0.469618056,0.623553241,0.511935764,0.66869213
20211124P.MAI_YI1_fly_944.JPG,guava_flower,0.273003472,0.391203704,0.479600694,0.665509259
20211124P.MAI_YI1_fly_944.JPG,guava_flower,0.511067708,0.333912037,0.664496528,0.518229167
20211124P.MAI_YI1_fly_944.JPG,guava_flower,0.432508681,0.429976852,0.627387153,0.694444444
20211124P.MAI_YI1_fly_944.JPG,apis_florea,0.461371528,0.606770833,0.507161458,0.666087963
20211109LUNGTIP_YI_florea4_022.JPG,guava_flower,0.251736111,0.451099537,0.524305556,0.845486111
20211109LUNGTIP_YI_florea4_022.JPG,apis_florea,0.401692708,0.502893519,0.458550347,0.594039352
20211109LUNGTIP_YI_housefly_649.JPG,guava_flower,0.246527778,0.423611111,0.533420139,0.823206019
20211109LUNGTIP_YI_housefly_649.JPG,diptera,0.353732639,0.563078704,0.399088542,0.609664352
20211109PAKOB_SJ_102344_3965.JPG,guava_flower,0.386067708,0.33275463,0.597439236,0.573206019
20211109PAKOB_SJ_102344_3965.JPG,diptera,0.473524306,0.422743056,0.488064236,0.438657407
20211109LUNGTIP_YI_florea4_023.JPG,guava_flower,0.262152778,0.454571759,0.539930556,0.850694444
20211109LUNGTIP_YI_florea4_023.JPG,apis_florea,0.370659722,0.554398148,0.450737847,0.645833333
20211109LUNGTIP_YI_florea4_024.JPG,guava_flower,0.260850694,0.454571759,0.533420139,0.855902778
20211109LUNGTIP_YI_florea4_024.JPG,apis_florea,0.355034722,0.594039352,0.406901042,0.693865741
20211109PAKOB_SJ_102341_3964.JPG,guava_flower,0.385633681,0.333912037,0.598090278,0.574652778
20211109PAKOB_SJ_102341_3964.JPG,diptera,0.436848958,0.405671296,0.447265625,0.416377315
20211109LUNGTIP_YI_housefly_646.JPG,guava_flower,0.249131944,0.434027778,0.534722222,0.833333333
20211109LUNGTIP_YI_housefly_646.JPG,diptera,0.307291667,0.57349537,0.351345486,0.635416667
20211109LUNGTIP_YI_housefly_654.JPG,guava_flower,0.262152778,0.438946759,0.555338542,0.845486111
20211109LUNGTIP_YI_housefly_654.JPG,diptera,0.387369792,0.597511574,0.421006944,0.657696759
20211109LUNGTIP_YI_housefly_660.JPG,guava_flower,0.247829861,0.428819444,0.524305556,0.82494213
20211109LUNGTIP_YI_housefly_660.JPG,diptera,0.357638889,0.60619213,0.410590278,0.657696759
20211109LUNGTIP_YI_housefly_655.JPG,guava_flower,0.254340278,0.428819444,0.544921875,0.830150463
20211109LUNGTIP_YI_housefly_655.JPG,diptera,0.358940972,0.57349537,0.422309028,0.651041667
20211109LUNGTIP_YI_housefly_647.JPG,guava_flower,0.246527778,0.432291667,0.530815972,0.828414352
20211109LUNGTIP_YI_housefly_647.JPG,diptera,0.333116319,0.580150463,0.373263889,0.611400463
20211109LUNGTIP_YI_housefly_653.JPG,guava_flower,0.256944444,0.449363426,0.554036458,0.852430556
20211109LUNGTIP_YI_housefly_653.JPG,diptera,0.357638889,0.592303241,0.409288194,0.649305556
20211109LUNGTIP_YI_housefly_665.JPG,guava_flower,0.241536458,0.425347222,0.521701389,0.821469907
20211109LUNGTIP_YI_housefly_665.JPG,diptera,0.437717014,0.587094907,0.517795139,0.655960648
20211109LUNGTIP_YI_housefly_668.JPG,guava_flower,0.240234375,0.427083333,0.523003472,0.823206019
20211109LUNGTIP_YI_housefly_668.JPG,diptera,0.405598958,0.580150463,0.46484375,0.638888889
20211109LUNGTIP_YI_housefly_669.JPG,guava_flower,0.240234375,0.432291667,0.528211806,0.828414352
20211109LUNGTIP_YI_housefly_669.JPG,diptera,0.406901042,0.59056713,0.463541667,0.654224537
20211109LUNGTIP_YI_housefly_651.JPG,guava_flower,0.253038194,0.425347222,0.539930556,0.82494213
20211109LUNGTIP_YI_housefly_651.JPG,diptera,0.357638889,0.545717593,0.414496528,0.597511574
20211109LUNGTIP_YI_housefly_645.JPG,guava_flower,0.244140625,0.434027778,0.530815972,0.830150463
20211109LUNGTIP_YI_housefly_645.JPG,diptera,0.321614583,0.528645833,0.378472222,0.585358796
20211109LUNGTIP_YI_housefly_648.JPG,guava_flower,0.250434028,0.427083333,0.533420139,0.82494213
20211109LUNGTIP_YI_housefly_648.JPG,diptera,0.352647569,0.568287037,0.402994792,0.611400463
20211109LUNGTIP_YI_housefly_666.JPG,guava_flower,0.240017361,0.431712963,0.518880208,0.82349537
20211109LUNGTIP_YI_housefly_666.JPG,diptera,0.422743056,0.545717593,0.490668403,0.608217593
20211109LUNGTIP_YI_housefly_659.JPG,guava_flower,0.247612847,0.431134259,0.534288194,0.828703704
20211109LUNGTIP_YI_housefly_659.JPG,diptera,0.361328125,0.602719907,0.414279514,0.665219907
20211109LUNGTIP_YI_housefly_664.JPG,guava_flower,0.238932292,0.427083333,0.519097222,0.821469907
20211109LUNGTIP_YI_housefly_664.JPG,diptera,0.446831597,0.604456019,0.502387153,0.678530093
20211109PAKOB_SJ_102347_3966.JPG,guava_flower,0.386501736,0.333912037,0.612413194,0.57349537
20211109PAKOB_SJ_102347_3966.JPG,diptera,0.500434028,0.448784722,0.515625,0.460358796
20211109LUNGTIP_YI_housefly_650.JPG,guava_flower,0.24609375,0.427951389,0.530381944,0.823784722
20211109LUNGTIP_YI_housefly_650.JPG,diptera,0.337239583,0.553530093,0.379991319,0.597511574
20211109LUNGTIP_YI_housefly_662.JPG,guava_flower,0.241319444,0.432581019,0.523654514,0.827835648
20211109LUNGTIP_YI_housefly_662.JPG,diptera,0.389539931,0.607928241,0.457465278,0.682002315
20211109LUNGTIP_YI_housefly_656.JPG,guava_flower,0.271267361,0.442418981,0.568359375,0.847222222
20211109LUNGTIP_YI_housefly_656.JPG,diptera,0.387369792,0.600983796,0.439019097,0.669849537
20211109LUNGTIP_YI_housefly_667.JPG,guava_flower,0.242404514,0.42650463,0.523871528,0.8203125
20211109LUNGTIP_YI_housefly_667.JPG,diptera,0.403862847,0.585069444,0.463758681,0.634548611
20211109LUNGTIP_YI_housefly_652.JPG,guava_flower,0.254557292,0.425636574,0.544053819,0.824363426
20211109LUNGTIP_YI_housefly_652.JPG,diptera,0.357855903,0.553819444,0.407335069,0.61400463
20211109LUNGTIP_YI_housefly_658.JPG,guava_flower,0.244791667,0.432002315,0.528862847,0.829571759
20211109LUNGTIP_YI_housefly_658.JPG,diptera,0.348958333,0.590856481,0.414279514,0.651909722
20211109LUNGTIP_YI_housefly_663.JPG,guava_flower,0.242404514,0.432581019,0.526475694,0.825520833
20211109LUNGTIP_YI_housefly_663.JPG,diptera,0.431206597,0.616030093,0.494574653,0.676215278
20211109LUNGTIP_YI_housefly_661.JPG,guava_flower,0.242404514,0.432002315,0.524739583,0.826099537
20211109LUNGTIP_YI_housefly_661.JPG,diptera,0.385416667,0.600405093,0.438368056,0.673321759
20211109LUNGTIP_YI_housefly_657.JPG,guava_flower,0.249782986,0.432581019,0.536675347,0.831597222
20211109LUNGTIP_YI_housefly_657.JPG,diptera,0.349826389,0.579571759,0.414930556,0.656539352
20211112PAPRAYHAD_ceratina6_169.JPG,guava_flower,0.560546875,0.463252315,0.714192708,0.591435185
20211112PAPRAYHAD_ceratina6_169.JPG,ceratina,0.619357639,0.52806713,0.646050347,0.561631944
20211112PAPRAYHAD_ceratina6_190.JPG,guava_flower,0.560546875,0.464699074,0.715060764,0.592881944
20211112PAPRAYHAD_ceratina6_190.JPG,ceratina,0.605902778,0.530671296,0.625,0.556712963
20211112PAPRAYHAD_ceratina6_172.JPG,guava_flower,0.560980903,0.463541667,0.715277778,0.592592593
20211112PAPRAYHAD_ceratina6_172.JPG,ceratina,0.616319444,0.527777778,0.648003472,0.556712963
20211112PAPRAYHAD_ceratina6_186.JPG,guava_flower,0.559461806,0.462962963,0.713541667,0.59056713
20211112PAPRAYHAD_ceratina6_186.JPG,ceratina,0.604817708,0.524305556,0.624565972,0.554108796
20211112PAPRAYHAD_ceratina6_177.JPG,guava_flower,0.559461806,0.461226852,0.713107639,0.590277778
20211112PAPRAYHAD_ceratina6_177.JPG,ceratina,0.612847222,0.504918981,0.641927083,0.543402778
20211112PAPRAYHAD_ceratina6_174.JPG,guava_flower,0.560546875,0.463252315,0.714192708,0.590856481
20211112PAPRAYHAD_ceratina6_174.JPG,ceratina,0.615885417,0.524594907,0.646267361,0.555555556
20211112PAPRAYHAD_ceratina6_173.JPG,guava_flower,0.561631944,0.463831019,0.715277778,0.591724537
20211112PAPRAYHAD_ceratina6_173.JPG,ceratina,0.623046875,0.521412037,0.647569444,0.555844907
20211112PAPRAYHAD_ceratina6_170.JPG,guava_flower,0.560763889,0.462384259,0.714626736,0.591724537
20211112PAPRAYHAD_ceratina6_170.JPG,ceratina,0.618923611,0.526909722,0.646701389,0.557291667
20211112PAPRAYHAD_ceratina6_176.JPG,guava_flower,0.557942708,0.460648148,0.712022569,0.587673611
20211112PAPRAYHAD_ceratina6_176.JPG,ceratina,0.615234375,0.519386574,0.640625,0.551215278
20211112PAPRAYHAD_ceratina6_168.JPG,guava_flower,0.559895833,0.463831019,0.714409722,0.593171296
20211112PAPRAYHAD_ceratina6_168.JPG,ceratina,0.617621528,0.530381944,0.646484375,0.559027778
20211112PAPRAYHAD_ceratina6_189.JPG,guava_flower,0.560112847,0.463831019,0.714409722,0.591724537
20211112PAPRAYHAD_ceratina6_189.JPG,ceratina,0.605251736,0.528935185,0.623914931,0.555555556
20211112PAPRAYHAD_ceratina6_185.JPG,guava_flower,0.559027778,0.461805556,0.713107639,0.59056713
20211112PAPRAYHAD_ceratina6_185.JPG,ceratina,0.605251736,0.525752315,0.623697917,0.554108796
20211112PAPRAYHAD_ceratina6_165.JPG,guava_flower,0.560112847,0.462962963,0.713975694,0.591145833
20211112PAPRAYHAD_ceratina6_165.JPG,ceratina,0.620008681,0.521990741,0.648003472,0.5546875
20211112PAPRAYHAD_ceratina6_184.JPG,guava_flower,0.559027778,0.461516204,0.712673611,0.589988426
20211112PAPRAYHAD_ceratina6_184.JPG,ceratina,0.604817708,0.526041667,0.623914931,0.552662037
20211112PAPRAYHAD_ceratina6_183.JPG,guava_flower,0.560763889,0.461805556,0.713758681,0.588831019
20211112PAPRAYHAD_ceratina6_183.JPG,ceratina,0.607204861,0.524884259,0.625,0.552083333
20211112PAPRAYHAD_ceratina6_188.JPG,guava_flower,0.560980903,0.46412037,0.714626736,0.592013889
20211112PAPRAYHAD_ceratina6_188.JPG,ceratina,0.605251736,0.529224537,0.623914931,0.554976852
20211201PAPRAYARD_YI3_p_038.JPG,guava_flower,0.48828125,0.352719907,0.578559028,0.475405093
20211201PAPRAYARD_YI3_p_038.JPG,amegilla,0.463541667,0.346064815,0.575086806,0.437789352
20211112PAPRAYHAD_ceratina6_194.JPG,guava_flower,0.561197917,0.467881944,0.715711806,0.59693287
20211112PAPRAYHAD_ceratina6_194.JPG,ceratina,0.608289931,0.532986111,0.626302083,0.55931713
20211112PAPRAYHAD_ceratina6_182.JPG,guava_flower,0.560112847,0.462673611,0.713541667,0.590856481
20211112PAPRAYHAD_ceratina6_182.JPG,ceratina,0.610894097,0.524305556,0.626302083,0.554976852
20211112PAPRAYHAD_ceratina6_180.JPG,guava_flower,0.561848958,0.461805556,0.715494792,0.589699074
20211112PAPRAYHAD_ceratina6_180.JPG,ceratina,0.616102431,0.524884259,0.637369792,0.561053241
20211112PAPRAYHAD_ceratina6_178.JPG,guava_flower,0.559678819,0.460069444,0.712673611,0.588541667
20211112PAPRAYHAD_ceratina6_178.JPG,ceratina,0.613064236,0.516493056,0.641276042,0.550347222
20211112PAPRAYHAD_ceratina6_181.JPG,guava_flower,0.560980903,0.462094907,0.714626736,0.590856481
20211112PAPRAYHAD_ceratina6_181.JPG,ceratina,0.613715278,0.524305556,0.635633681,0.557581019
20211112PAPRAYHAD_ceratina6_175.JPG,guava_flower,0.559895833,0.462384259,0.713975694,0.591145833
20211112PAPRAYHAD_ceratina6_175.JPG,ceratina,0.611762153,0.529224537,0.644965278,0.555555556
20211112PAPRAYHAD_ceratina6_198.JPG,guava_flower,0.560763889,0.465277778,0.714626736,0.59375
20211112PAPRAYHAD_ceratina6_198.JPG,ceratina,0.611545139,0.527488426,0.626085069,0.5546875
20211112PAPRAYHAD_ceratina6_167.JPG,guava_flower,0.560546875,0.464699074,0.714409722,0.592881944
20211112PAPRAYHAD_ceratina6_167.JPG,ceratina,0.620225694,0.524884259,0.646484375,0.561631944
20211112PAPRAYHAD_ceratina6_197.JPG,guava_flower,0.561414931,0.466724537,0.715928819,0.594328704
20211112PAPRAYHAD_ceratina6_197.JPG,ceratina,0.612413194,0.529513889,0.627387153,0.555555556
20211112PAPRAYHAD_ceratina6_199.JPG,guava_flower,0.562282986,0.470196759,0.717664931,0.598958333
20211112PAPRAYHAD_ceratina6_199.JPG,ceratina,0.614366319,0.530671296,0.629774306,0.561342593
20211112PAPRAYHAD_ceratina6_192.JPG,guava_flower,0.562282986,0.467013889,0.716796875,0.596643519
20211112PAPRAYHAD_ceratina6_192.JPG,ceratina,0.608940972,0.532696759,0.627821181,0.560185185
20211112PAPRAYHAD_ceratina6_191.JPG,guava_flower,0.562282986,0.466435185,0.716796875,0.594618056
20211112PAPRAYHAD_ceratina6_191.JPG,ceratina,0.608723958,0.530960648,0.627604167,0.558738426
20211112PAPRAYHAD_ceratina6_196.JPG,guava_flower,0.561848958,0.46556713,0.716362847,0.594618056
20211112PAPRAYHAD_ceratina6_196.JPG,ceratina,0.611111111,0.529513889,0.627604167,0.554976852
20211112PAPRAYHAD_ceratina6_171.JPG,guava_flower,0.561848958,0.463831019,0.715494792,0.591435185
20211112PAPRAYHAD_ceratina6_171.JPG,ceratina,0.619791667,0.526331019,0.648003472,0.557581019
20211112PAPRAYHAD_ceratina6_166.JPG,guava_flower,0.560329861,0.463831019,0.714409722,0.593171296
20211112PAPRAYHAD_ceratina6_166.JPG,ceratina,0.618272569,0.527488426,0.647569444,0.558159722
20211112PAPRAYHAD_ceratina6_195.JPG,guava_flower,0.559461806,0.464988426,0.713975694,0.596354167
20211112PAPRAYHAD_ceratina6_195.JPG,ceratina,0.608506944,0.528645833,0.626302083,0.554976852
20211112PAPRAYHAD_ceratina6_179.JPG,guava_flower,0.561414931,0.460648148,0.714192708,0.587673611
20211112PAPRAYHAD_ceratina6_179.JPG,ceratina,0.615885417,0.522569444,0.637152778,0.559606481
20211112PAPRAYHAD_ceratina6_187.JPG,guava_flower,0.560112847,0.463252315,0.713975694,0.591435185
20211112PAPRAYHAD_ceratina6_187.JPG,ceratina,0.604600694,0.527777778,0.624782986,0.5546875
20211112PAPRAYHAD_florea10_512.JPG,guava_flower,0.564453125,0.470486111,0.668836806,0.597222222
20211112PAPRAYHAD_florea10_512.JPG,apis_florea,0.62890625,0.532407407,0.653428819,0.580439815
20211112PAPRAYHAD_florea10_523.JPG,guava_flower,0.564019097,0.469907407,0.667751736,0.595775463
20211112PAPRAYHAD_florea10_523.JPG,apis_florea,0.614366319,0.547453704,0.646918403,0.605324074
20211112PAPRAYHAD_florea10_527.JPG,guava_flower,0.564670139,0.471354167,0.669921875,0.597511574
20211112PAPRAYHAD_florea10_527.JPG,apis_florea,0.594618056,0.526041667,0.626085069,0.576388889
20211112PAPRAYHAD_florea10_513.JPG,guava_flower,0.563802083,0.469039352,0.667100694,0.59693287
20211112PAPRAYHAD_florea10_513.JPG,apis_florea,0.62109375,0.517071759,0.655815972,0.559895833
20211112PAPRAYHAD_florea10_514.JPG,guava_flower,0.564887153,0.46875,0.667534722,0.593460648
20211112PAPRAYHAD_florea10_514.JPG,apis_florea,0.618489583,0.524594907,0.657986111,0.569444444
20211112PAPRAYHAD_florea10_536.JPG,guava_flower,0.568359375,0.471064815,0.671875,0.597222222
20211112PAPRAYHAD_florea10_536.JPG,apis_florea,0.621310764,0.500289352,0.666666667,0.550925926
20211112PAPRAYHAD_florea10_511.JPG,guava_flower,0.564453125,0.472222222,0.669270833,0.597800926
20211112PAPRAYHAD_florea10_511.JPG,apis_florea,0.631944444,0.532407407,0.657118056,0.579571759
20211112PAPRAYHAD_florea10_510.JPG,guava_flower,0.564236111,0.473090278,0.669053819,0.599826389
20211112PAPRAYHAD_florea10_510.JPG,apis_florea,0.624782986,0.530960648,0.658420139,0.578414352
20211112PAPRAYHAD_florea10_521.JPG,guava_flower,0.564019097,0.469907407,0.668185764,0.595486111
20211112PAPRAYHAD_florea10_521.JPG,apis_florea,0.590060764,0.511574074,0.633029514,0.548321759
20211112PAPRAYHAD_florea10_535.JPG,guava_flower,0.562065972,0.468171296,0.665798611,0.593460648
20211112PAPRAYHAD_florea10_535.JPG,apis_florea,0.619791667,0.501157407,0.661892361,0.545717593
20211112PAPRAYHAD_florea10_534.JPG,guava_flower,0.557074653,0.465277778,0.659071181,0.591724537
20211112PAPRAYHAD_florea10_534.JPG,apis_florea,0.619791667,0.512731481,0.660373264,0.558159722
20211112PAPRAYHAD_florea10_524.JPG,guava_flower,0.564019097,0.46875,0.668185764,0.596643519
20211112PAPRAYHAD_florea10_524.JPG,apis_florea,0.622612847,0.53443287,0.65234375,0.578993056
20211112PAPRAYHAD_florea10_529.JPG,guava_flower,0.566623264,0.472222222,0.671223958,0.598668981
20211112PAPRAYHAD_florea10_529.JPG,apis_florea,0.595052083,0.521122685,0.636501736,0.561342593
20211112PAPRAYHAD_florea10_520.JPG,guava_flower,0.564887153,0.469039352,0.668402778,0.596064815
